標準,IVD,Unicode,Unicode(Dec),IVS,目標CID,字圖名称,IVD集,註釋,No.
謹,謹,8B39,35641,E0102,38201,uni8B39-JP,Hanyo-Denshi,,
謹,謹,8B39,35641,E0104,58963,uniFA63-JP,Hanyo-Denshi,,
謾,謾,8B3E,35646,E0102,38211,uni8B3E-JP,Hanyo-Denshi,,
謾,謾,8B3E,35646,E0103,62804,uni8B3EuE0101-JP,Hanyo-Denshi,,
譁,譁,8B41,35649,E0102,38217,uni8B41-JP,Hanyo-Denshi,,
譁,譁,8B41,35649,E0104,62805,uni8B41uE0101-JP,Hanyo-Denshi,,
譂,譂,8B42,35650,E0101,38220,uni8B42-JP,Hanyo-Denshi,,
譄,譄,8B44,35652,E0101,38225,uni8B44-JP,Hanyo-Denshi,,
譅,譅,8B45,35653,E0101,38227,uni8B45-JP,Hanyo-Denshi,,
譌,譌,8B4C,35660,E0101,38240,uni8B4C-JP,Hanyo-Denshi,,
譏,譏,8B4F,35663,E0101,38248,uni8B4F-JP,Hanyo-Denshi,,
譓,譓,8B53,35667,E0101,38259,uni8B53-JP,Hanyo-Denshi,,
譖,譖,8B56,35670,E0103,38267,uni8B56-JP,Hanyo-Denshi,,
譖,譖,8B56,35670,E0104,62806,uni8B56uE0101-JP,Hanyo-Denshi,,
識,識,8B58,35672,E0101,38273,uni8B58-JP,Hanyo-Denshi,,
譚,譚,8B5A,35674,E0102,38277,uni8B5A-JP,Hanyo-Denshi,,
譚,譚,8B5A,35674,E0103,62808,uni8B5AuE0101-JP,Hanyo-Denshi,,
譜,譜,8B5C,35676,E0102,38281,uni8B5C-JP,Hanyo-Denshi,,
譜,譜,8B5C,35676,E0103,62809,uni8B5CuE0101-JP,Hanyo-Denshi,,
警,警,8B66,35686,E0101,38299,uni8B66-JP,Hanyo-Denshi,,
譩,譩,8B69,35689,E0101,38305,uni8B69-JP,Hanyo-Denshi,,
譭,譭,8B6D,35693,E0101,38315,uni8B6D-JP,Hanyo-Denshi,,
譱,譱,8B71,35697,E0101,38323,uni8B71-JP,Hanyo-Denshi,,
譴,譴,8B74,35700,E0101,38328,uni8B74-JP,Hanyo-Denshi,,
護,護,8B77,35703,E0101,38334,uni8B77-JP,Hanyo-Denshi,,
讁,讁,8B81,35713,E0101,38360,uni8B81-JP,Hanyo-Denshi,,
變,變,8B8A,35722,E0101,38380,uni8B8A-JP,Hanyo-Denshi,,
讋,讋,8B8B,35723,E0101,38382,uni8B8B-JP,Hanyo-Denshi,,
讌,讌,8B8C,35724,E0101,38385,uni8B8C-JP,Hanyo-Denshi,,
讙,讙,8B99,35737,E0101,38412,uni8B99-JP,Hanyo-Denshi,,
谺,谺,8C3A,35898,E0101,38586,uni8C3A-JP,Hanyo-Denshi,,
谾,谾,8C3E,35902,E0101,38594,uni8C3E-JP,Hanyo-Denshi,,
谿,谿,8C3F,35903,E0101,38597,uni8C3F-JP,Hanyo-Denshi,,
豁,豁,8C41,35905,E0101,38600,uni8C41-JP,Hanyo-Denshi,,
豅,豅,8C45,35909,E0101,38610,uni8C45-JP,Hanyo-Denshi,,
豓,豓,8C53,35923,E0101,38635,uni8C53-JP,Moji-Joho,,
豕,豕,8C55,35925,E0101,38638,uni8C55-JP,Hanyo-Denshi,,
豗,豗,8C57,35927,E0101,38643,uni8C57-JP,Hanyo-Denshi,,
豙,豙,8C59,35929,E0101,38647,uni8C59-JP,Hanyo-Denshi,,
豚,豚,8C5A,35930,E0101,38649,uni8C5A-JP,Hanyo-Denshi,,
象,象,8C61,35937,E0101,38660,uni8C61-JP,Hanyo-Denshi,,
豢,豢,8C62,35938,E0101,38663,uni8C62-JP,Hanyo-Denshi,,
豦,豦,8C66,35942,E0101,38669,uni8C66-JP,Hanyo-Denshi,,
豪,豪,8C6A,35946,E0102,38676,uni8C6A-JP,Hanyo-Denshi,,
豪,豪,8C6A,35946,E0103,62810,uni8C6AuE0101-JP,Hanyo-Denshi,,
豫,豫,8C6B,35947,E0101,38678,uni8C6B-JP,Hanyo-Denshi,,
豬,豬,8C6C,35948,E0101,38681,uni8C6C-JP,Hanyo-Denshi,,
豶,豶,8C76,35958,E0101,38696,uni8C76-JP,Hanyo-Denshi,,
豹,豹,8C79,35961,E0102,62023,uni8C79-JP90-JP,Hanyo-Denshi,,
豹,豹,8C79,35961,E0103,38700,uni8C79-JP,Hanyo-Denshi,,
貓,貓,8C93,35987,E0101,38747,uni8C93-JP,Hanyo-Denshi,,
貘,貘,8C98,35992,E0101,38759,uni8C98-JP,Hanyo-Denshi,,
貛,貛,8C9B,35995,E0102,62811,uni8C9BuE0101-JP,Hanyo-Denshi,,
貛,貛,8C9B,35995,E0103,38766,uni8C9B-JP,Hanyo-Denshi,,
負,負,8CA0,36000,E0103,38775,uni8CA0-JP,Hanyo-Denshi,,
負,負,8CA0,36000,E0104,62813,uni8CA0uE0102-JP,Hanyo-Denshi,,
負,負,8CA0,36000,E0105,62812,uni8CA0uE0101-JP,Hanyo-Denshi,,
財,財,8CA1,36001,E0101,38776,uni8CA1-JP,Hanyo-Denshi,,
貧,貧,8CA7,36007,E0102,38783,uni8CA7-JP,Hanyo-Denshi,,
貧,貧,8CA7,36007,E0103,62814,uni8CA7uE0101-JP,Hanyo-Denshi,,
貨,貨,8CA8,36008,E0102,38785,uni8CA8-JP,Hanyo-Denshi,,
貨,貨,8CA8,36008,E0103,62815,uni8CA8uE0101-JP,Hanyo-Denshi,,
貫,貫,8CAB,36011,E0102,38793,uni8CAB-JP,Hanyo-Denshi,,
貫,貫,8CAB,36011,E0104,62816,uni8CABuE0101-JP,Moji-Joho,,
貿,貿,8CBF,36031,E0101,38820,uni8CBF-JP,Hanyo-Denshi,,
賁,賁,8CC1,36033,E0101,38823,uni8CC1-JP,Hanyo-Denshi,,
賅,賅,8CC5,36037,E0101,38830,uni8CC5-JP,Hanyo-Denshi,,
賆,賆,8CC6,36038,E0101,38832,uni8CC6-JP,Hanyo-Denshi,,
資,資,8CC7,36039,E0103,38834,uni8CC7-JP,Hanyo-Denshi,,
資,資,8CC7,36039,E0104,62817,uni8CC7uE0101-JP,Hanyo-Denshi,,
賊,賊,8CCA,36042,E0103,38839,uni8CCA-JP,Hanyo-Denshi,,
賊,賊,8CCA,36042,E0104,62819,uni8CCAuE0101-JP,Hanyo-Denshi,,
賋,賋,8CCB,36043,E0101,38840,uni8CCB-JP,Moji-Joho,,
賋,賋,8CCB,36043,E0102,38840,uni8CCB-JP,Moji-Joho,,
賓,賓,8CD3,36051,E0102,38854,uni8CD3-JP,Hanyo-Denshi,,
賓,賓,8CD3,36051,E0103,58964,uniFA64-JP,Hanyo-Denshi,,
賭,賭,8CED,36077,E0102,62024,uni8CED-JP90-JP,Hanyo-Denshi,,
賭,賭,8CED,36077,E0103,38897,uni8CED-JP,Hanyo-Denshi,,
賲,賲,8CF2,36082,E0101,38903,uni8CF2-JP,Hanyo-Denshi,,
賺,賺,8CFA,36090,E0101,38915,uni8CFA-JP,Hanyo-Denshi,,
賻,賻,8CFB,36091,E0101,38917,uni8CFB-JP,Hanyo-Denshi,,
購,購,8CFC,36092,E0103,38919,uni8CFC-JP,Hanyo-Denshi,,
購,購,8CFC,36092,E0104,62822,uni8CFCuE0102-JP,Hanyo-Denshi,,
購,購,8CFC,36092,E0105,62821,uni8CFCuE0101-JP,Moji-Joho,,
賾,賾,8CFE,36094,E0101,38922,uni8CFE-JP,Hanyo-Denshi,,
贅,贅,8D05,36101,E0102,38934,uni8D05-JP,Hanyo-Denshi,,
贅,贅,8D05,36101,E0103,62823,uni8D05uE0101-JP,Hanyo-Denshi,,
贈,贈,8D08,36104,E0102,38940,uni8D08-JP,Hanyo-Denshi,,
贈,贈,8D08,36104,E0103,58965,uniFA65-JP,Hanyo-Denshi,,
贊,贊,8D0A,36106,E0101,38945,uni8D0A-JP,Moji-Joho,,
贎,贎,8D0E,36110,E0101,38954,uni8D0E-JP,Hanyo-Denshi,,
贏,贏,8D0F,36111,E0102,38955,uni8D0F-JP,Hanyo-Denshi,,
贏,贏,8D0F,36111,E0105,62824,uni8D0FuE0101-JP,Hanyo-Denshi,,
贐,贐,8D10,36112,E0101,38959,uni8D10-JP,Hanyo-Denshi,,
贓,贓,8D13,36115,E0101,38962,uni8D13-JP,Moji-Joho,,
贛,贛,8D1B,36123,E0101,38975,uni8D1B-JP,Hanyo-Denshi,,
贜,贜,8D1C,36124,E0101,38977,uni8D1C-JP,Hanyo-Denshi,,
赫,赫,8D6B,36203,E0101,39067,uni8D6B-CN,Hanyo-Denshi,,
赭,赭,8D6D,36205,E0101,39071,uni8D6D-JP,Hanyo-Denshi,,
赳,赳,8D73,36211,E0102,39081,uni8D73-JP,Hanyo-Denshi,,
赳,赳,8D73,36211,E0104,62826,uni8D73uE0101-JP,Moji-Joho,,
起,起,8D77,36215,E0102,39087,uni8D77-JP,Hanyo-Denshi,,
起,起,8D77,36215,E0103,62827,uni8D77uE0101-JP,Hanyo-Denshi,,
趂,趂,8D82,36226,E0101,39104,uni8D82-JP,Hanyo-Denshi,,
趙,趙,8D99,36249,E0102,39136,uni8D99-JP,Hanyo-Denshi,,
趙,趙,8D99,36249,E0103,62828,uni8D99uE0101-JP,Hanyo-Denshi,,
趯,趯,8DAF,36271,E0101,39170,uni8DAF-JP,Hanyo-Denshi,,
趹,趹,8DB9,36281,E0101,39185,uni8DB9-JP,Moji-Joho,,
趹,趹,8DB9,36281,E0102,39185,uni8DB9-JP,Moji-Joho,,
趼,趼,8DBC,36284,E0101,39191,uni8DBC-JP,Hanyo-Denshi,,
跇,跇,8DC7,36295,E0101,39207,uni8DC7-JP,Hanyo-Denshi,,
跋,跋,8DCB,36299,E0101,39213,uni8DCB-JP,Hanyo-Denshi,,
跑,跑,8DD1,36305,E0101,39222,uni8DD1-CN,Hanyo-Denshi,,
跚,跚,8DDA,36314,E0102,39231,uni8DDA-JP,Hanyo-Denshi,,
跚,跚,8DDA,36314,E0103,62829,uni8DDAuE0101-JP,Hanyo-Denshi,,
距,距,8DDD,36317,E0102,39235,uni8DDD-JP,Hanyo-Denshi,,
距,距,8DDD,36317,E0103,62830,uni8DDDuE0101-JP,Hanyo-Denshi,,
跤,跤,8DE4,36324,E0101,39247,uni8DE4-JP,Moji-Joho,,
跤,跤,8DE4,36324,E0102,39247,uni8DE4-JP,Moji-Joho,,
跨,跨,8DE8,36328,E0101,39253,uni8DE8-JP,Hanyo-Denshi,,
跫,跫,8DEB,36331,E0101,39257,uni8DEB-CN,Hanyo-Denshi,,
跰,跰,8DF0,36336,E0101,39264,uni8DF0-JP,Hanyo-Denshi,,
跳,跳,8DF3,36339,E0102,39269,uni8DF3-CN,Moji-Joho,,
跳,跳,8DF3,36339,E0103,62831,uni8DF3uE0101-JP,Moji-Joho,,
踉,踉,8E09,36361,E0102,39302,uni8E09-JP,Hanyo-Denshi,,
踉,踉,8E09,36361,E0103,62832,uni8E09uE0101-JP,Hanyo-Denshi,,
踰,踰,8E30,36400,E0101,39360,uni8E30-JP,Hanyo-Denshi,,
踸,踸,8E38,36408,E0101,39374,uni8E38-JP,Moji-Joho,,
蹄,蹄,8E44,36420,E0101,39394,uni8E44-JP,Hanyo-Denshi,,
蹈,蹈,8E48,36424,E0101,39403,uni8E48-JP,Hanyo-Denshi,,
蹋,蹋,8E4B,36427,E0101,39410,uni8E4B-JP,Hanyo-Denshi,,
蹕,蹕,8E55,36437,E0101,39433,uni8E55-JP,Hanyo-Denshi,,
蹞,蹞,8E5E,36446,E0101,39449,uni8E5E-JP,Hanyo-Denshi,,
蹢,蹢,8E62,36450,E0101,39457,uni8E62-JP,Hanyo-Denshi,,
蹱,蹱,8E71,36465,E0101,39484,uni8E71-JP,Hanyo-Denshi,,
蹲,蹲,8E72,36466,E0101,39486,uni8E72-JP,Hanyo-Denshi,,
蹷,蹷,8E77,36471,E0101,39496,uni8E77-JP,Moji-Joho,,
躇,躇,8E87,36487,E0101,39525,uni8E87-JP,Hanyo-Denshi,,
躉,躉,8E89,36489,E0101,39529,uni8E89-JP,Hanyo-Denshi,,
躍,躍,8E8D,36493,E0102,39537,uni8E8D-JP,Hanyo-Denshi,,
躍,躍,8E8D,36493,E0103,62834,uni8E8DuE0101-JP,Hanyo-Denshi,,
躑,躑,8E91,36497,E0102,39546,uni8E91-JP,Hanyo-Denshi,,
躑,躑,8E91,36497,E0104,62835,uni8E91uE0101-JP,Hanyo-Denshi,,
躑,躑,8E91,36497,E0105,62835,uni8E91uE0101-JP,Moji-Joho,,
躚,躚,8E9A,36506,E0101,39566,uni8E9A-JP,Hanyo-Denshi,,
躡,躡,8EA1,36513,E0102,39579,uni8EA1-JP,Moji-Joho,,
躡,躡,8EA1,36513,E0103,62836,uni8EA1uE0101-JP,Moji-Joho,,
躪,躪,8EAA,36522,E0101,39597,uni8EAA-JP,Hanyo-Denshi,,
身,身,8EAB,36523,E0101,39600,uni8EAB-JP,Hanyo-Denshi,,
躬,躬,8EAC,36524,E0101,39602,uni8EAC-JP,Moji-Joho,,
躯,躯,8EAF,36527,E0101,39609,uni8EAF-JP,Moji-Joho,,
躰,躰,8EB0,36528,E0101,39611,uni8EB0-JP,Moji-Joho,,
躵,躵,8EB5,36533,E0101,39620,uni8EB5-JP,Hanyo-Denshi,,
躾,躾,8EBE,36542,E0101,39636,uni8EBE-JP,Moji-Joho,,
軀,軀,8EC0,36544,E0101,39638,uni8EC0-JP,Hanyo-Denshi,,
軄,軄,8EC4,36548,E0101,39648,uni8EC4-JP,Hanyo-Denshi,,
軅,軅,8EC5,36549,E0101,39650,uni8EC5-JP,Moji-Joho,,
軆,軆,8EC6,36550,E0101,39652,uni8EC6-JP,Moji-Joho,,
軈,軈,8EC8,36552,E0101,39654,uni8EC8-JP,Moji-Joho,,
軔,軔,8ED4,36564,E0102,39668,uni8ED4-JP,Hanyo-Denshi,,
軔,軔,8ED4,36564,E0103,61851,u2F9DE-JP,Hanyo-Denshi,,
軜,軜,8EDC,36572,E0101,39677,uni8EDC-JP,Hanyo-Denshi,,
軱,軱,8EF1,36593,E0101,39709,uni8EF1-JP,Hanyo-Denshi,,
較,較,8F03,36611,E0102,39731,uni8F03-JP,Moji-Joho,,
較,較,8F03,36611,E0103,62838,uni8F03uE0101-JP,Moji-Joho,,
輓,輓,8F13,36627,E0102,39754,uni8F13-JP,Hanyo-Denshi,,
輓,輓,8F13,36627,E0103,62839,uni8F13uE0101-JP,Hanyo-Denshi,,
輖,輖,8F16,36630,E0101,39757,uni8F16-JP,Hanyo-Denshi,,
輝,輝,8F1D,36637,E0101,39774,uni8F1D-JP,Hanyo-Denshi,,
輞,輞,8F1E,36638,E0101,39776,uni8F1E-JP,Hanyo-Denshi,,
輩,輩,8F29,36649,E0102,39798,uni8F29-JP,Hanyo-Denshi,,
輩,輩,8F29,36649,E0103,62840,uni8F29uE0101-JP,Hanyo-Denshi,,
輪,輪,8F2A,36650,E0101,39800,uni8F2A-JP,Hanyo-Denshi,,
輵,輵,8F35,36661,E0101,39821,uni8F35-JP,Hanyo-Denshi,,
輸,輸,8F38,36664,E0102,39830,uni8F38-JP,Hanyo-Denshi,,
輸,輸,8F38,36664,E0103,61852,u2F9DF-JP,Hanyo-Denshi,,
轄,轄,8F44,36676,E0104,62843,uni8F44uE0102-JP,Hanyo-Denshi,,
轄,轄,8F44,36676,E0105,62842,uni8F44uE0101-JP,Hanyo-Denshi,,
轉,轉,8F49,36681,E0101,39866,uni8F49-JP,Hanyo-Denshi,,
轌,轌,8F4C,36684,E0101,39871,uni8F4C-JP,Hanyo-Denshi,,
轒,轒,8F52,36690,E0101,39881,uni8F52-JP,Hanyo-Denshi,,
轔,轔,8F54,36692,E0101,39885,uni8F54-JP,Hanyo-Denshi,,
轕,轕,8F55,36693,E0101,39889,uni8F55-JP,Hanyo-Denshi,,
轥,轥,8F65,36709,E0101,39920,uni8F65-JP,Hanyo-Denshi,,
辛,辛,8F9B,36763,E0101,39975,uni8F9B-JP,Hanyo-Denshi,,
辥,辥,8FA5,36773,E0101,39995,uni8FA5-JP,Hanyo-Denshi,,
辨,辨,8FA8,36776,E0101,40001,uni8FA8-JP,Hanyo-Denshi,,
辭,辭,8FAD,36781,E0101,40008,uni8FAD-JP,Hanyo-Denshi,,
辱,辱,8FB1,36785,E0101,40017,uni8FB1-JP,Hanyo-Denshi,,
辴,辴,8FB4,36788,E0101,40025,uni8FB4-JP,Hanyo-Denshi,,
辶,辶,8FB6,36790,E0102,58966,uniFA66-JP,Hanyo-Denshi,,
辶,辶,8FB6,36790,E0103,40029,uni8FB6-JP,Hanyo-Denshi,,
辷,辷,8FB7,36791,E0101,40032,uni8FB7-JP,Hanyo-Denshi,,
辺,辺,8FBA,36794,E0101,40040,uni8FBA-JP,Hanyo-Denshi,,
辻,辻,8FBB,36795,E0102,62025,uni8FBB-JP90-JP,Hanyo-Denshi,,
辻,辻,8FBB,36795,E0103,40043,uni8FBB-JP,Hanyo-Denshi,,
込,込,8FBC,36796,E0102,40046,uni8FBC-JP,Hanyo-Denshi,,
込,込,8FBC,36796,E0103,62844,uni8FBCuE0101-JP,Hanyo-Denshi,,
达,达,8FBE,36798,E0101,40050,uni8FBE-JP,Hanyo-Denshi,,
辿,辿,8FBF,36799,E0102,62026,uni8FBF-JP90-JP,Hanyo-Denshi,,
辿,辿,8FBF,36799,E0103,40053,uni8FBF-JP,Hanyo-Denshi,,
迁,迁,8FC1,36801,E0101,40058,uni8FC1-JP,Hanyo-Denshi,,
迂,迂,8FC2,36802,E0102,62027,uni8FC2-JP90-JP,Hanyo-Denshi,,
迂,迂,8FC2,36802,E0103,40061,uni8FC2-JP,Hanyo-Denshi,,
迄,迄,8FC4,36804,E0102,62028,uni8FC4-JP90-JP,Hanyo-Denshi,,
迄,迄,8FC4,36804,E0103,40066,uni8FC4-JP,Hanyo-Denshi,,
迅,迅,8FC5,36805,E0103,40069,uni8FC5-JP,Hanyo-Denshi,,
迅,迅,8FC5,36805,E0104,62845,uni8FC5uE0101-JP,Hanyo-Denshi,,
迆,迆,8FC6,36806,E0102,40072,uni8FC6-JP,Hanyo-Denshi,,
迆,迆,8FC6,36806,E0103,62847,uni8FC6uE0101-JP,Hanyo-Denshi,,
迊,迊,8FCA,36810,E0101,40080,uni8FCA-JP,Hanyo-Denshi,,
迋,迋,8FCB,36811,E0101,40083,uni8FCB-JP,Hanyo-Denshi,,
迍,迍,8FCD,36813,E0101,40088,uni8FCD-JP,Hanyo-Denshi,,
迎,迎,8FCE,36814,E0102,40091,uni8FCE-JP,Hanyo-Denshi,,
迎,迎,8FCE,36814,E0103,62848,uni8FCEuE0101-JP,Hanyo-Denshi,,
运,运,8FD0,36816,E0101,40096,uni8FD0-JP,Hanyo-Denshi,,
近,近,8FD1,36817,E0102,40099,uni8FD1-JP,Hanyo-Denshi,,
近,近,8FD1,36817,E0103,62849,uni8FD1uE0101-JP,Hanyo-Denshi,,
迒,迒,8FD2,36818,E0101,40102,uni8FD2-JP,Hanyo-Denshi,,
迓,迓,8FD3,36819,E0101,40105,uni8FD3-JP,Hanyo-Denshi,,
返,返,8FD4,36820,E0103,40109,uni8FD4-JP,Hanyo-Denshi,,
返,返,8FD4,36820,E0104,62850,uni8FD4uE0101-JP,Hanyo-Denshi,,
迕,迕,8FD5,36821,E0101,40113,uni8FD5-JP,Hanyo-Denshi,,
迚,迚,8FDA,36826,E0101,40122,uni8FDA-JP,Hanyo-Denshi,,
迠,迠,8FE0,36832,E0101,40130,uni8FE0-JP,Hanyo-Denshi,,
迢,迢,8FE2,36834,E0101,40136,uni8FE2-JP,Hanyo-Denshi,,
迤,迤,8FE4,36836,E0101,40142,uni8FE4-JP,Hanyo-Denshi,,
迥,迥,8FE5,36837,E0101,40145,uni8FE5-JP,Hanyo-Denshi,,
迦,迦,8FE6,36838,E0102,62029,uni8FE6-JP90-JP,Hanyo-Denshi,,
迦,迦,8FE6,36838,E0103,40148,uni8FE6-JP,Hanyo-Denshi,,
迨,迨,8FE8,36840,E0101,40152,uni8FE8-JP,Hanyo-Denshi,,
迩,迩,8FE9,36841,E0102,40155,uni8FE9-JP,Hanyo-Denshi,,
迩,迩,8FE9,36841,E0104,62852,uni8FE9uE0101-JP,Hanyo-Denshi,,
迪,迪,8FEA,36842,E0102,40157,uni8FEA-JP,Hanyo-Denshi,,
迪,迪,8FEA,36842,E0103,62853,uni8FEAuE0101-JP,Hanyo-Denshi,,
迫,迫,8FEB,36843,E0102,40160,uni8FEB-JP,Hanyo-Denshi,,
迫,迫,8FEB,36843,E0103,62854,uni8FEBuE0101-JP,Hanyo-Denshi,,
迭,迭,8FED,36845,E0102,40165,uni8FED-JP,Hanyo-Denshi,,
迭,迭,8FED,36845,E0103,62855,uni8FEDuE0101-JP,Hanyo-Denshi,,
迮,迮,8FEE,36846,E0101,40168,uni8FEE-JP,Hanyo-Denshi,,
迯,迯,8FEF,36847,E0102,40171,uni8FEF-JP,Hanyo-Denshi,,
迯,迯,8FEF,36847,E0104,62856,uni8FEFuE0101-JP,Hanyo-Denshi,,
述,述,8FF0,36848,E0102,40173,uni8FF0-JP,Hanyo-Denshi,,
述,述,8FF0,36848,E0103,62857,uni8FF0uE0101-JP,Hanyo-Denshi,,
迱,迱,8FF1,36849,E0101,40176,uni8FF1-JP,Hanyo-Denshi,,
迴,迴,8FF4,36852,E0101,40181,uni8FF4-JP,Hanyo-Denshi,,
迵,迵,8FF5,36853,E0101,40184,uni8FF5-JP,Hanyo-Denshi,,
迶,迶,8FF6,36854,E0102,40187,uni8FF6-JP,Hanyo-Denshi,,
迷,迷,8FF7,36855,E0102,40191,uni8FF7-JP,Hanyo-Denshi,,
迷,迷,8FF7,36855,E0103,62859,uni8FF7uE0101-JP,Hanyo-Denshi,,
迸,迸,8FF8,36856,E0101,40195,uni8FF8-JP,Hanyo-Denshi,,
迹,迹,8FF9,36857,E0101,40198,uni8FF9-JP,Hanyo-Denshi,,
迺,迺,8FFA,36858,E0102,40201,uni8FFA-JP,Hanyo-Denshi,,
迺,迺,8FFA,36858,E0103,62860,uni8FFAuE0101-JP,Hanyo-Denshi,,
迻,迻,8FFB,36859,E0101,40204,uni8FFB-JP,Hanyo-Denshi,,
追,追,8FFD,36861,E0102,40209,uni8FFD-JP,Hanyo-Denshi,,
追,追,8FFD,36861,E0103,62861,uni8FFDuE0101-JP,Hanyo-Denshi,,
迾,迾,8FFE,36862,E0101,40212,uni8FFE-JP,Hanyo-Denshi,,
退,退,9000,36864,E0102,40217,uni9000-JP,Hanyo-Denshi,,
退,退,9000,36864,E0103,62862,uni9000uE0101-JP,Hanyo-Denshi,,
送,送,9001,36865,E0102,40220,uni9001-JP,Hanyo-Denshi,,
送,送,9001,36865,E0103,62863,uni9001uE0101-JP,Hanyo-Denshi,,
适,适,9002,36866,E0101,40223,uni9002-JP,Hanyo-Denshi,,
逃,逃,9003,36867,E0103,40226,uni9003-JP,Hanyo-Denshi,,
逃,逃,9003,36867,E0104,62865,uni9003uE0102-JP,Hanyo-Denshi,,
逄,逄,9004,36868,E0101,40229,uni9004-JP,Hanyo-Denshi,,
逅,逅,9005,36869,E0101,40232,uni9005-JP,Hanyo-Denshi,,
逆,逆,9006,36870,E0102,40235,uni9006-JP,Hanyo-Denshi,,
逆,逆,9006,36870,E0103,62866,uni9006uE0101-JP,Hanyo-Denshi,,
逈,逈,9008,36872,E0101,40239,uni9008-JP,Hanyo-Denshi,,
逋,逋,900B,36875,E0101,40244,uni900B-JP,Hanyo-Denshi,,
逌,逌,900C,36876,E0101,40247,uni900C-JP,Hanyo-Denshi,,
逍,逍,900D,36877,E0101,40250,uni900D-JP,Hanyo-Denshi,,
逎,逎,900E,36878,E0102,40254,uni900E-JP,Hanyo-Denshi,,
逎,逎,900E,36878,E0105,62867,uni900EuE0101-JP,Hanyo-Denshi,,
透,透,900F,36879,E0102,40256,uni900F-JP,Hanyo-Denshi,,
透,透,900F,36879,E0103,62868,uni900FuE0101-JP,Hanyo-Denshi,,
逐,逐,9010,36880,E0102,40259,uni9010-JP,Hanyo-Denshi,,
逐,逐,9010,36880,E0103,62869,uni9010uE0101-JP,Hanyo-Denshi,,
逑,逑,9011,36881,E0101,40262,uni9011-JP,Hanyo-Denshi,,
逓,逓,9013,36883,E0101,40267,uni9013-JP,Hanyo-Denshi,,
途,途,9014,36884,E0102,40269,uni9014-JP,Hanyo-Denshi,,
途,途,9014,36884,E0103,62870,uni9014uE0101-JP,Hanyo-Denshi,,
逕,逕,9015,36885,E0101,40273,uni9015-JP,Hanyo-Denshi,,
逖,逖,9016,36886,E0101,40276,uni9016-JP,Hanyo-Denshi,,
逗,逗,9017,36887,E0102,62030,uni9017-JP90-JP,Hanyo-Denshi,,
逗,逗,9017,36887,E0103,40279,uni9017-JP,Hanyo-Denshi,,
逘,逘,9018,36888,E0101,40282,uni9018-JP,Hanyo-Denshi,,
這,這,9019,36889,E0102,62031,uni9019-JP90-JP,Hanyo-Denshi,,
這,這,9019,36889,E0103,40284,uni9019-JP,Hanyo-Denshi,,
通,通,901A,36890,E0102,40287,uni901A-JP,Hanyo-Denshi,,
通,通,901A,36890,E0103,62871,uni901AuE0101-JP,Hanyo-Denshi,,
逛,逛,901B,36891,E0101,40290,uni901B-JP,Hanyo-Denshi,,
逝,逝,901D,36893,E0102,40295,uni901D-JP,Hanyo-Denshi,,
逝,逝,901D,36893,E0103,62872,uni901DuE0101-JP,Hanyo-Denshi,,
逞,逞,901E,36894,E0102,40298,uni901E-JP,Hanyo-Denshi,,
速,速,901F,36895,E0102,40301,uni901F-JP,Hanyo-Denshi,,
速,速,901F,36895,E0103,62874,uni901FuE0101-JP,Hanyo-Denshi,,
造,造,9020,36896,E0102,40304,uni9020-JP,Hanyo-Denshi,,
造,造,9020,36896,E0103,62875,uni9020uE0101-JP,Hanyo-Denshi,,
逡,逡,9021,36897,E0101,40309,uni9021-JP,Hanyo-Denshi,,
逢,逢,9022,36898,E0103,62876,uni9022uE0102-JP,Moji-Joho,,
連,連,9023,36899,E0102,40317,uni9023-JP,Hanyo-Denshi,,
連,連,9023,36899,E0103,58864,uniF99A-JP,Hanyo-Denshi,,
逧,逧,9027,36903,E0101,40325,uni9027-JP,Hanyo-Denshi,,
逨,逨,9028,36904,E0101,40327,uni9028-JP,Hanyo-Denshi,,
逩,逩,9029,36905,E0101,40329,uni9029-JP,Hanyo-Denshi,,
逪,逪,902A,36906,E0101,40331,uni902A-JP,Hanyo-Denshi,,
逬,逬,902C,36908,E0101,40334,uni902C-JP,Hanyo-Denshi,,
逭,逭,902D,36909,E0101,40336,uni902D-JP,Hanyo-Denshi,,
逮,逮,902E,36910,E0102,40339,uni902E-JP,Hanyo-Denshi,,
逮,逮,902E,36910,E0103,62877,uni902EuE0101-JP,Hanyo-Denshi,,
逯,逯,902F,36911,E0101,40342,uni902F-JP,Hanyo-Denshi,,
週,週,9031,36913,E0102,40346,uni9031-JP,Hanyo-Denshi,,
週,週,9031,36913,E0103,62878,uni9031uE0101-JP,Hanyo-Denshi,,
進,進,9032,36914,E0102,40351,uni9032-JP,Hanyo-Denshi,,
進,進,9032,36914,E0103,62879,uni9032uE0101-JP,Hanyo-Denshi,,
逴,逴,9034,36916,E0101,40357,uni9034-JP,Hanyo-Denshi,,
逵,逵,9035,36917,E0102,40360,uni9035-JP,Hanyo-Denshi,,
逵,逵,9035,36917,E0103,62880,uni9035uE0101-JP,Hanyo-Denshi,,
逶,逶,9036,36918,E0101,40363,uni9036-JP,Hanyo-Denshi,,
逷,逷,9037,36919,E0101,40366,uni9037-JP,Hanyo-Denshi,,
逸,逸,9038,36920,E0103,40369,uni9038-JP,Hanyo-Denshi,,
逸,逸,9038,36920,E0107,58967,uniFA67-JP,Hanyo-Denshi,,
